"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)";"% REALIZADO DO ORÇAMENTO (COM RELAÇÃO AO ORÇAMENTO ATUALIZADO)"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"2325";"OPERACAO DE PESAGEM E AUTORIZACOES ESPECIAIS DE TRANSITO DE VEICULOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"997,04";"997,04";"997,04";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"Sentenças Judiciais";"39890,00";"39890,00";"39890,00";"30000,00";"75,21%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0625";"SENTENCAS JUDICIAIS TRANSITADAS EM JULGADO DE PEQUENO VALOR";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"91";"Sentenças Judiciais";"1150000,00";"1150000,00";"1005024,65";"1005024,65";"87,39%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"2325";"OPERACAO DE PESAGEM E AUTORIZACOES ESPECIAIS DE TRANSITO DE VEICULOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"73,70";"73,70";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39000";"Ministério dos Transportes - Unidades com vínculo direto";"39101";"MINISTERIO DOS TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"7219881,70";"7219881,70";"7219881,70";"4713118,31";"65,28%"
"2022";"39000";"Ministério dos Transportes";"29209";"VALEC Engenharia, Construções e Ferrovias S.A.";"39207";"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A";"28";"Encargos especiais";"846";"Outros encargos especiais";"0901";"OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS";"0625";"SENTENCAS JUDICIAIS TRANSITADAS EM JULGADO DE PEQUENO VALOR";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"00";"Não informado";"-1100000,00";"1300000,00";"0,00";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"2325";"OPERACAO DE PESAGEM E AUTORIZACOES ESPECIAIS DE TRANSITO DE VEICULOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"1106266,39";"1106266,39";"1106266,39";"0,00";"0,00%"
"2022";"39000";"Ministério dos Transportes";"39253";"Empresa de Planejamento e Logística S.A.";"39253";"EMPRESA DE PLANEJAMENTO E LOGISTICA S.A-EPL";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"35";"Serviços de Consultoria";"24380,72";"24380,72";"24380,72";"17730,80";"72,72%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"783";"Transporte ferroviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"11H1";"ADEQUACAO DE RAMAL FERROVIARIO EM BARRA MANSA - NA EF-222/RJ";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"51";"Obras e Instalações";"1025678,61";"1025678,61";"1025678,61";"866090,16";"84,44%"
"2022";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"782";"Transporte rodoviário";"3006";"TRANSPORTE TERRESTRE E TRANSITO";"2325";"OPERACAO DE PESAGEM E AUTORIZACOES ESPECIAIS DE TRANSITO DE VEICULOS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-4560000,00";"0,00";"0,00";"0,00";"0,00%"
